,date,mood,device
4281,2018-02-23 04:25:53,happy,1
4282,2018-02-23 00:13:31,neutral,1
4283,2018-02-23 06:42:09,neutral,1
4284,2018-02-24 10:01:37,happy,1
4285,2018-02-24 09:03:38,sad,1
4286,2018-02-24 05:08:59,sad,1
4287,2018-02-24 09:23:14,neutral,1
4288,2018-02-24 01:41:48,happy,1
4289,2018-02-24 01:49:17,neutral,1
4290,2018-02-24 01:07:08,sad,1
4291,2018-02-24 06:40:14,sad,1
4292,2018-02-24 02:12:49,sad,1
4293,2018-02-24 04:48:22,happy,1
4294,2018-02-24 12:26:23,sad,1
4295,2018-02-24 19:38:34,neutral,1
4296,2018-02-24 21:03:32,sad,1
4297,2018-02-24 03:39:40,happy,1
4298,2018-02-24 21:11:33,sad,1
4299,2018-02-24 21:28:47,neutral,1
4300,2018-02-25 11:48:18,sad,1
4301,2018-02-25 22:25:35,neutral,1
4302,2018-02-25 07:37:09,sad,1
4303,2018-02-25 12:02:06,neutral,1
4304,2018-02-25 15:19:49,sad,1
4305,2018-02-25 05:43:15,sad,1
4306,2018-02-25 08:45:52,happy,1
4307,2018-02-25 07:28:54,sad,1
4308,2018-02-25 03:34:53,neutral,1
4309,2018-02-25 10:19:57,neutral,1
4310,2018-02-25 20:01:07,sad,1
4311,2018-02-25 20:16:19,happy,1
4312,2018-02-25 01:11:08,happy,1
4313,2018-02-25 05:12:19,happy,1
4314,2018-02-25 09:51:03,sad,1
4315,2018-02-25 19:26:11,neutral,1
4316,2018-02-25 08:57:52,happy,1
4317,2018-02-25 17:00:42,happy,1
4318,2018-02-25 06:44:48,sad,1
4319,2018-02-25 02:23:02,sad,1
4320,2018-02-25 02:09:57,happy,1
4321,2018-02-25 22:35:21,happy,1
4322,2018-02-25 08:00:25,neutral,1
4323,2018-02-25 14:48:15,happy,1
4324,2018-02-25 08:13:29,happy,1
4325,2018-02-25 21:53:40,sad,1
4326,2018-02-25 05:12:50,neutral,1
4327,2018-02-25 17:12:11,sad,1
4328,2018-02-26 07:05:49,happy,1
4329,2018-02-26 16:23:28,happy,1
4330,2018-02-26 22:43:02,neutral,1
4331,2018-02-26 04:37:14,neutral,1
4332,2018-02-26 18:29:58,happy,1
4333,2018-02-26 14:30:51,happy,1
4334,2018-02-26 09:18:01,happy,1
4335,2018-02-26 13:31:56,neutral,1
4336,2018-02-26 03:25:28,sad,1
4337,2018-02-26 10:02:06,happy,1
4338,2018-02-26 01:22:19,happy,1
4339,2018-02-26 13:34:58,neutral,1
4340,2018-02-26 12:22:15,neutral,1
4341,2018-02-26 12:36:06,sad,1
4342,2018-02-26 20:03:05,happy,1
4343,2018-02-26 03:37:07,sad,1
4344,2018-02-26 17:30:05,sad,1
4345,2018-02-27 02:16:05,neutral,1
4346,2018-02-27 01:46:41,happy,1
4347,2018-02-27 22:57:03,neutral,1
4348,2018-02-27 23:06:59,sad,1
4349,2018-02-27 17:26:13,sad,1
4350,2018-02-27 15:28:06,neutral,1
4351,2018-02-27 18:54:28,sad,1
4352,2018-02-27 10:26:30,neutral,1
4353,2018-02-27 17:26:29,neutral,1
4354,2018-02-27 07:04:25,neutral,1
4355,2018-02-27 22:30:31,neutral,1
4356,2018-02-27 16:52:38,sad,1
4357,2018-02-27 05:00:11,sad,1
4358,2018-02-27 02:29:12,neutral,1
4359,2018-02-27 06:01:06,neutral,1
4360,2018-02-27 16:33:00,happy,1
4361,2018-02-27 02:01:23,happy,1
4362,2018-02-27 09:10:29,sad,1
4363,2018-02-27 21:15:49,happy,1
4364,2018-02-27 11:43:39,sad,1
4365,2018-02-27 19:16:51,sad,1
4366,2018-02-27 17:44:34,happy,1
4367,2018-02-27 02:11:57,happy,1
4368,2018-02-27 22:43:16,sad,1
4369,2018-02-27 14:56:15,neutral,1
4370,2018-02-27 22:47:14,neutral,1
4371,2018-02-27 20:16:55,sad,1
4372,2018-02-27 13:43:07,sad,1
4373,2018-02-27 07:16:49,happy,1
4374,2018-02-27 15:43:43,neutral,1
4375,2018-02-27 15:28:44,neutral,1
4376,2018-02-27 18:56:30,sad,1
4377,2018-02-27 00:01:13,sad,1
4378,2018-02-27 08:49:57,neutral,1
4379,2018-02-27 10:00:47,happy,1
4380,2018-02-27 15:15:51,sad,1
4381,2018-02-27 06:42:23,happy,1
4382,2018-02-28 07:24:23,neutral,1
4383,2018-02-28 03:57:13,sad,1
4384,2018-02-28 14:46:25,happy,1
4385,2018-02-28 06:38:31,neutral,1
4386,2018-02-28 03:51:53,sad,1
4387,2018-02-28 07:14:05,sad,1
4388,2018-02-28 23:50:45,sad,1
4389,2018-02-28 12:32:27,neutral,1
4390,2018-02-28 10:33:19,happy,1
4391,2018-02-28 20:29:45,sad,1
4392,2018-02-28 23:47:26,happy,1
4393,2018-02-28 05:12:56,sad,1
4394,2018-02-28 05:17:49,sad,1
4395,2018-02-28 11:25:32,sad,1
4396,2018-02-28 17:45:35,sad,1
4397,2018-02-28 08:46:26,neutral,1
4398,2018-02-28 20:01:38,sad,1
4399,2018-02-28 13:24:12,sad,1
4400,2018-02-28 20:11:03,sad,1
4401,2018-02-28 10:41:43,happy,1
4402,2018-02-28 06:23:53,neutral,1
4403,2018-02-28 09:49:52,neutral,1
4404,2018-02-28 07:30:27,happy,1
4405,2018-02-28 06:37:44,neutral,1
4406,2018-02-28 08:01:24,neutral,1
4407,2018-02-28 07:22:42,happy,1
4408,2018-02-28 01:14:57,neutral,1
4409,2018-02-28 07:33:10,sad,1
4410,2018-02-28 06:08:03,sad,1
4411,2018-02-28 09:17:12,sad,1
4412,2018-02-28 00:18:42,neutral,1
4413,2018-02-28 12:48:28,neutral,1
4414,2018-02-28 10:53:20,neutral,1
4415,2018-02-28 14:45:29,sad,1
4416,2018-03-01 12:43:52,neutral,1
4417,2018-03-01 07:09:59,neutral,1
4418,2018-03-01 09:42:04,neutral,1
4419,2018-03-01 11:36:46,happy,1
4420,2018-03-01 00:30:59,sad,1
4421,2018-03-01 18:14:01,neutral,1
4422,2018-03-01 07:29:20,sad,1
4423,2018-03-01 06:00:36,neutral,1
4424,2018-03-01 05:56:54,sad,1
4425,2018-03-01 17:30:30,sad,1
4426,2018-03-01 03:51:57,sad,1
4427,2018-03-01 15:39:16,neutral,1
4428,2018-03-01 19:52:02,sad,1
4429,2018-03-01 12:03:41,happy,1
4430,2018-03-01 10:14:08,sad,1
4431,2018-03-01 20:55:59,sad,1
4432,2018-03-01 13:01:18,neutral,1
4433,2018-03-01 06:22:33,happy,1
4434,2018-03-01 15:13:06,sad,1
4435,2018-03-01 05:01:14,neutral,1
4436,2018-03-01 13:00:06,happy,1
4437,2018-03-01 06:43:05,neutral,1
4438,2018-03-01 05:49:45,sad,1
4439,2018-03-01 07:30:57,sad,1
4440,2018-03-01 14:39:40,neutral,1
4441,2018-03-01 18:52:35,happy,1
4442,2018-03-01 17:20:30,sad,1
4443,2018-03-01 04:46:02,neutral,1
4444,2018-03-01 13:53:48,happy,1
4445,2018-03-01 21:24:04,happy,1
4446,2018-03-01 16:38:57,sad,1
4447,2018-03-01 01:46:08,sad,1
4448,2018-03-01 12:44:02,neutral,1
4449,2018-03-02 10:09:50,happy,1
4450,2018-03-02 00:29:24,neutral,1
4451,2018-03-02 06:36:02,neutral,1
4452,2018-03-02 09:36:10,happy,1
4453,2018-03-02 02:14:19,sad,1
4454,2018-03-02 10:02:22,sad,1
4455,2018-03-02 17:04:55,happy,1
4456,2018-03-02 06:48:13,neutral,1
4457,2018-03-02 06:25:44,happy,1
4458,2018-03-02 15:42:49,happy,1
4459,2018-03-02 21:46:09,happy,1
4460,2018-03-02 10:48:02,neutral,1
4461,2018-03-02 23:53:32,sad,1
4462,2018-03-02 00:14:54,happy,1
4463,2018-03-02 16:07:10,neutral,1
4464,2018-03-02 23:02:32,sad,1
4465,2018-03-02 07:34:38,sad,1
4466,2018-03-02 14:16:18,happy,1
4467,2018-03-02 03:49:32,sad,1
4468,2018-03-02 02:46:21,sad,1
4469,2018-03-02 04:57:01,happy,1
4470,2018-03-02 07:09:52,sad,1
4471,2018-03-02 08:08:41,sad,1
4472,2018-03-02 17:42:15,happy,1
4473,2018-03-02 11:38:54,neutral,1
4474,2018-03-02 00:00:04,happy,1
4475,2018-03-02 07:13:45,sad,1
4476,2018-03-02 18:47:29,happy,1
4477,2018-03-02 18:41:51,sad,1
4478,2018-03-02 15:13:26,neutral,1
4479,2018-03-02 13:14:38,sad,1
4480,2018-03-02 13:24:41,happy,1
4481,2018-03-02 07:17:43,happy,1
4482,2018-03-02 22:10:22,neutral,1
4483,2018-03-02 05:03:34,happy,1
4484,2018-03-02 07:16:56,neutral,1
4485,2018-03-02 23:44:51,sad,1
4486,2018-03-02 14:13:38,sad,1
4487,2018-03-02 22:42:45,neutral,1
4488,2018-03-02 14:14:28,neutral,1
4489,2018-03-02 05:06:59,happy,1
4490,2018-03-03 07:16:25,neutral,1
4491,2018-03-03 22:06:24,happy,1
4492,2018-03-03 18:51:40,sad,1
4493,2018-03-03 02:45:48,sad,1
4494,2018-03-03 16:51:06,neutral,1
4495,2018-03-03 08:49:46,happy,1
4496,2018-03-03 00:31:46,sad,1
4497,2018-03-04 20:58:39,neutral,1
4498,2018-03-04 04:59:52,neutral,1
4499,2018-03-04 20:29:20,happy,1
4500,2018-03-04 19:51:51,neutral,1
4501,2018-03-04 02:46:26,neutral,1
4502,2018-03-04 20:00:37,neutral,1
4503,2018-03-04 07:11:42,happy,1
4504,2018-03-04 01:00:06,sad,1
4505,2018-03-04 22:35:10,sad,1
4506,2018-03-04 00:01:21,happy,1
4507,2018-03-04 18:25:11,happy,1
4508,2018-03-04 18:14:31,neutral,1
4509,2018-03-04 03:06:25,happy,1
4510,2018-03-04 11:03:17,neutral,1
4511,2018-03-04 07:36:55,sad,1
4512,2018-03-04 06:24:58,neutral,1
4513,2018-03-04 08:03:53,neutral,1
4514,2018-03-04 18:59:41,neutral,1
4515,2018-03-05 15:00:17,neutral,1
4516,2018-03-05 18:02:15,sad,1
4517,2018-03-05 09:16:56,sad,1
4518,2018-03-05 00:46:11,neutral,1
4519,2018-03-05 06:19:23,sad,1
4520,2018-03-05 08:25:04,sad,1
4521,2018-03-05 12:53:07,sad,1
4522,2018-03-05 14:24:38,neutral,1
4523,2018-03-05 21:55:40,sad,1
4524,2018-03-05 12:03:30,happy,1
4525,2018-03-05 18:58:14,happy,1
4526,2018-03-05 09:18:58,neutral,1
4527,2018-03-05 06:15:42,happy,1
4528,2018-03-05 03:10:23,sad,1
4529,2018-03-05 21:41:04,sad,1
4530,2018-03-05 16:18:24,happy,1
4531,2018-03-05 02:30:15,neutral,1
4532,2018-03-05 00:48:02,neutral,1
4533,2018-03-05 19:23:26,happy,1
4534,2018-03-05 14:32:31,sad,1
4535,2018-03-05 19:47:30,neutral,1
4536,2018-03-05 20:01:58,neutral,1
4537,2018-03-05 09:39:36,happy,1
4538,2018-03-05 00:52:57,sad,1
4539,2018-03-05 23:14:39,sad,1
4540,2018-03-05 05:42:52,happy,1
4541,2018-03-05 02:35:42,sad,1
4542,2018-03-05 04:25:46,neutral,1
4543,2018-03-05 13:20:22,neutral,1
4544,2018-03-05 11:37:57,happy,1
4545,2018-03-05 02:58:06,neutral,1
4546,2018-03-05 05:44:36,sad,1
4547,2018-03-05 07:33:14,neutral,1
4548,2018-03-05 23:34:40,sad,1
4549,2018-03-05 10:11:48,sad,1
4550,2018-03-05 09:54:47,sad,1
4551,2018-03-05 03:07:55,happy,1
4552,2018-03-05 23:50:33,happy,1
4553,2018-03-05 10:53:21,happy,1
4554,2018-03-05 22:25:24,neutral,1
4555,2018-03-05 13:34:33,neutral,1
4556,2018-03-05 13:38:35,happy,1
4557,2018-03-05 03:00:17,neutral,1
4558,2018-03-05 14:25:31,neutral,1
4559,2018-03-05 23:29:11,sad,1
4560,2018-03-06 19:56:24,happy,1
4561,2018-03-06 22:32:09,sad,1
4562,2018-03-06 10:07:32,sad,1
4563,2018-03-06 06:57:09,sad,1
4564,2018-03-06 12:45:35,happy,1
4565,2018-03-06 01:51:39,happy,1
4566,2018-03-06 11:22:36,neutral,1
4567,2018-03-06 13:15:50,happy,1
4568,2018-03-06 17:17:40,happy,1
4569,2018-03-06 02:45:57,sad,1
4570,2018-03-06 04:50:46,happy,1
4571,2018-03-06 03:44:26,neutral,1
4572,2018-03-06 03:27:44,sad,1
4573,2018-03-06 02:33:02,neutral,1
4574,2018-03-06 20:31:20,sad,1
4575,2018-03-06 06:30:46,happy,1
4576,2018-03-06 03:21:47,happy,1
4577,2018-03-06 16:01:08,sad,1
4578,2018-03-06 16:25:23,neutral,1
4579,2018-03-06 08:25:24,neutral,1
4580,2018-03-06 21:00:43,sad,1
4581,2018-03-06 05:03:09,sad,1
4582,2018-03-06 08:51:07,neutral,1
4583,2018-03-06 11:47:59,neutral,1
4584,2018-03-06 21:08:02,happy,1
4585,2018-03-06 12:33:54,neutral,1
4586,2018-03-06 20:04:56,happy,1
4587,2018-03-06 15:38:57,neutral,1
4588,2018-03-06 16:02:18,sad,1
4589,2018-03-06 21:21:01,happy,1
4590,2018-03-06 11:40:31,happy,1
4591,2018-03-06 08:01:55,neutral,1
4592,2018-03-06 16:12:39,happy,1
4593,2018-03-06 13:10:47,neutral,1
4594,2018-03-06 12:19:15,neutral,1
4595,2018-03-06 09:19:39,happy,1
4596,2018-03-07 23:32:59,sad,1
4597,2018-03-07 01:28:35,happy,1
4598,2018-03-07 22:32:34,neutral,1
4599,2018-03-07 07:33:25,happy,1
4600,2018-03-07 14:10:30,happy,1
4601,2018-03-07 07:53:48,neutral,1
4602,2018-03-07 19:03:04,happy,1
4603,2018-03-07 18:46:37,neutral,1
4604,2018-03-07 09:17:59,sad,1
4605,2018-03-07 01:25:41,happy,1
4606,2018-03-07 23:29:04,happy,1
4607,2018-03-07 01:10:42,happy,1
4608,2018-03-07 15:11:58,sad,1
4609,2018-03-07 18:22:27,happy,1
4610,2018-03-07 17:40:53,sad,1
4611,2018-03-07 22:54:17,sad,1
4612,2018-03-07 10:42:05,neutral,1
4613,2018-03-07 20:52:03,happy,1
4614,2018-03-07 08:59:20,sad,1
4615,2018-03-07 03:01:46,neutral,1
4616,2018-03-07 03:44:53,sad,1
4617,2018-03-07 04:20:46,sad,1
4618,2018-03-07 11:25:08,neutral,1
4619,2018-03-07 08:44:06,sad,1
4620,2018-03-07 18:15:52,happy,1
4621,2018-03-08 02:18:54,happy,1
4622,2018-03-08 21:30:54,happy,1
4623,2018-03-08 02:05:23,happy,1
4624,2018-03-08 04:56:04,happy,1
4625,2018-03-08 01:41:47,neutral,1
4626,2018-03-08 21:09:07,happy,1
4627,2018-03-08 18:16:30,sad,1
4628,2018-03-08 06:27:12,neutral,1
4629,2018-03-08 08:03:13,happy,1
4630,2018-03-08 08:06:49,happy,1
4631,2018-03-08 19:10:01,sad,1
4632,2018-03-08 09:55:28,happy,1
4633,2018-03-08 18:51:17,neutral,1
4634,2018-03-08 23:40:55,happy,1
4635,2018-03-08 17:14:25,sad,1
4636,2018-03-08 23:27:53,happy,1
4637,2018-03-08 01:39:48,happy,1
4638,2018-03-08 01:10:18,happy,1
4639,2018-03-08 13:20:19,happy,1
4640,2018-03-08 08:53:31,neutral,1
4641,2018-03-08 09:27:46,happy,1
4642,2018-03-08 21:34:45,neutral,1
4643,2018-03-09 00:59:17,neutral,1
4644,2018-03-09 02:56:24,sad,1
4645,2018-03-09 21:25:54,happy,1
4646,2018-03-09 17:21:09,happy,1
4647,2018-03-09 01:47:44,happy,1
4648,2018-03-09 10:40:04,happy,1
4649,2018-03-09 13:21:57,sad,1
4650,2018-03-09 09:01:23,sad,1
4651,2018-03-09 18:10:46,happy,1
4652,2018-03-09 14:50:06,neutral,1
4653,2018-03-09 14:06:57,neutral,1
4654,2018-03-09 14:49:23,sad,1
4655,2018-03-09 06:57:50,neutral,1
4656,2018-03-09 16:16:16,happy,1
4657,2018-03-09 23:52:07,sad,1
4658,2018-03-09 00:50:55,happy,1
4659,2018-03-09 01:05:15,sad,1
4660,2018-03-09 17:16:18,happy,1
4661,2018-03-09 04:55:24,sad,1
4662,2018-03-09 05:54:05,neutral,1
4663,2018-03-09 19:24:58,neutral,1
4664,2018-03-09 21:22:25,sad,1
4665,2018-03-09 09:56:46,neutral,1
4666,2018-03-10 08:18:01,sad,1
4667,2018-03-10 11:22:43,sad,1
4668,2018-03-10 07:00:51,happy,1
4669,2018-03-10 22:48:46,neutral,1
4670,2018-03-10 10:22:29,sad,1
4671,2018-03-10 19:47:48,neutral,1
4672,2018-03-10 17:50:26,neutral,1
4673,2018-03-10 16:13:01,neutral,1
4674,2018-03-10 00:15:34,neutral,1
4675,2018-03-10 17:54:54,happy,1
4676,2018-03-10 20:47:23,sad,1
4677,2018-03-10 21:10:20,happy,1
4678,2018-03-10 13:08:31,sad,1
4679,2018-03-10 20:16:31,neutral,1
4680,2018-03-10 23:41:00,happy,1
4681,2018-03-10 23:18:16,happy,1
4682,2018-03-10 03:53:07,sad,1
4683,2018-03-10 02:13:59,happy,1
4684,2018-03-10 22:01:01,sad,1
4685,2018-03-10 21:15:46,sad,1
4686,2018-03-10 13:19:09,sad,1
4687,2018-03-10 20:23:08,sad,1
4688,2018-03-10 10:04:05,sad,1
4689,2018-03-10 15:19:49,sad,1
4690,2018-03-10 16:18:50,happy,1
4691,2018-03-10 00:10:34,neutral,1
4692,2018-03-10 16:14:02,sad,1
4693,2018-03-11 05:37:10,happy,1
4694,2018-03-11 11:12:01,sad,1
4695,2018-03-11 23:17:55,happy,1
4696,2018-03-11 12:58:43,happy,1
4697,2018-03-11 07:19:34,sad,1
4698,2018-03-11 23:43:57,happy,1
4699,2018-03-11 03:18:39,happy,1
4700,2018-03-11 10:51:33,sad,1
4701,2018-03-11 20:09:29,sad,1
4702,2018-03-11 23:44:10,sad,1
4703,2018-03-11 03:31:49,neutral,1
4704,2018-03-11 10:24:23,neutral,1
4705,2018-03-11 10:08:20,sad,1
4706,2018-03-11 18:57:08,happy,1
4707,2018-03-11 04:36:44,neutral,1
4708,2018-03-12 00:48:20,happy,1
4709,2018-03-12 11:15:51,neutral,1
4710,2018-03-12 03:29:38,neutral,1
4711,2018-03-12 23:49:54,happy,1
4712,2018-03-12 00:00:26,sad,1
4713,2018-03-12 03:28:52,neutral,1
4714,2018-03-12 23:44:41,happy,1
4715,2018-03-12 16:50:13,sad,1
4716,2018-03-12 21:41:14,happy,1
4717,2018-03-12 13:13:02,neutral,1
4718,2018-03-12 12:15:30,sad,1
4719,2018-03-12 23:17:06,neutral,1
4720,2018-03-12 05:43:10,neutral,1
4721,2018-03-12 19:01:25,sad,1
4722,2018-03-12 16:04:43,sad,1
4723,2018-03-12 21:25:05,sad,1
4724,2018-03-12 09:03:03,happy,1
4725,2018-03-12 03:57:21,happy,1
4726,2018-03-12 00:12:25,neutral,1
4727,2018-03-12 16:33:49,neutral,1
4728,2018-03-12 14:41:33,happy,1
4729,2018-03-12 01:00:43,neutral,1
4730,2018-03-12 22:43:37,neutral,1
4731,2018-03-12 08:23:07,sad,1
4732,2018-03-12 11:16:44,sad,1
4733,2018-03-12 20:34:33,happy,1
4734,2018-03-12 13:41:35,happy,1
4735,2018-03-12 00:46:03,sad,1
4736,2018-03-12 10:12:03,neutral,1
4737,2018-03-12 02:52:20,neutral,1
4738,2018-03-13 15:57:01,sad,1
4739,2018-03-13 11:26:43,happy,1
4740,2018-03-13 08:27:49,neutral,1
4741,2018-03-13 23:13:24,neutral,1
4742,2018-03-13 00:47:25,neutral,1
4743,2018-03-13 04:56:13,happy,1
4744,2018-03-13 23:23:35,happy,1
4745,2018-03-13 16:37:29,sad,1
4746,2018-03-13 00:37:09,happy,1
4747,2018-03-13 11:39:06,happy,1
4748,2018-03-13 18:59:29,happy,1
4749,2018-03-13 00:55:36,happy,1
4750,2018-03-13 01:49:13,sad,1
4751,2018-03-13 17:53:43,sad,1
4752,2018-03-13 22:12:56,neutral,1
4753,2018-03-13 21:27:36,sad,1
4754,2018-03-13 12:47:11,neutral,1
4755,2018-03-13 03:07:51,neutral,1
4756,2018-03-13 13:30:20,neutral,1
4757,2018-03-13 18:43:17,sad,1
4758,2018-03-13 11:59:20,happy,1
4759,2018-03-13 19:28:27,sad,1
4760,2018-03-13 14:45:54,sad,1
4761,2018-03-13 09:21:29,sad,1
4762,2018-03-13 21:27:28,happy,1
4763,2018-03-13 07:50:02,happy,1
4764,2018-03-13 14:14:39,neutral,1
4765,2018-03-13 01:31:17,neutral,1
4766,2018-03-14 16:52:50,neutral,1
4767,2018-03-14 07:07:19,sad,1
4768,2018-03-14 20:06:20,neutral,1
4769,2018-03-14 20:55:36,sad,1
4770,2018-03-14 07:53:42,neutral,1
4771,2018-03-14 04:58:24,happy,1
4772,2018-03-14 03:20:59,neutral,1
4773,2018-03-14 21:27:02,neutral,1
4774,2018-03-14 06:02:07,sad,1
4775,2018-03-14 09:24:14,neutral,1
4776,2018-03-14 16:44:26,happy,1
4777,2018-03-14 19:41:11,happy,1
4778,2018-03-14 14:46:22,happy,1
4779,2018-03-14 07:19:28,sad,1
4780,2018-03-14 15:55:54,neutral,1
4781,2018-03-14 06:56:44,happy,1
4782,2018-03-14 17:17:17,sad,1
4783,2018-03-14 06:06:24,neutral,1
4784,2018-03-14 15:11:55,sad,1
4785,2018-03-14 10:54:03,neutral,1
4786,2018-03-14 13:29:41,sad,1
4787,2018-03-14 01:05:29,sad,1
4788,2018-03-14 07:44:59,happy,1
4789,2018-03-14 06:24:49,happy,1
4790,2018-03-14 21:57:30,sad,1
4791,2018-03-14 21:46:02,sad,1
4792,2018-03-14 22:52:02,sad,1
4793,2018-03-14 07:17:49,sad,1
4794,2018-03-14 10:00:36,sad,1
4795,2018-03-14 21:59:20,happy,1
4796,2018-03-14 04:25:10,happy,1
4797,2018-03-14 18:52:07,neutral,1
4798,2018-03-14 12:53:19,happy,1
4799,2018-03-14 00:50:00,happy,1
4800,2018-03-14 14:22:04,sad,1
4801,2018-03-14 11:01:38,happy,1
4802,2018-03-14 09:41:16,sad,1
4803,2018-03-15 09:19:09,happy,1
4804,2018-03-15 00:13:54,sad,1
4805,2018-03-15 09:54:32,sad,1
4806,2018-03-15 13:22:43,happy,1
4807,2018-03-15 09:47:50,happy,1
4808,2018-03-15 20:35:35,happy,1
4809,2018-03-15 20:48:06,sad,1
4810,2018-03-15 08:38:08,neutral,1
4811,2018-03-15 09:26:46,happy,1
4812,2018-03-15 09:51:15,happy,1
4813,2018-03-15 05:20:44,sad,1
4814,2018-03-15 19:33:24,neutral,1
4815,2018-03-15 03:36:44,neutral,1
4816,2018-03-15 14:39:33,neutral,1
4817,2018-03-15 11:48:13,sad,1
4818,2018-03-15 17:53:40,happy,1
4819,2018-03-15 08:58:35,happy,1
4820,2018-03-15 18:44:49,happy,1
4821,2018-03-15 08:42:17,neutral,1
4822,2018-03-15 04:51:54,neutral,1
4823,2018-03-15 14:47:01,sad,1
4824,2018-03-15 22:54:37,neutral,1
4825,2018-03-15 14:18:13,happy,1
4826,2018-03-15 04:33:49,neutral,1
4827,2018-03-15 20:35:47,happy,1
4828,2018-03-15 23:57:17,sad,1
4829,2018-03-15 11:58:21,happy,1
4830,2018-03-15 12:19:15,neutral,1
4831,2018-03-15 07:28:41,neutral,1
4832,2018-03-15 08:17:27,neutral,1
4833,2018-03-15 06:35:07,neutral,1
4834,2018-03-15 23:11:57,sad,1
4835,2018-03-15 03:56:37,sad,1
4836,2018-03-15 21:53:41,neutral,1
4837,2018-03-15 13:44:13,neutral,1
4838,2018-03-16 18:28:41,happy,1
4839,2018-03-16 03:18:50,neutral,1
4840,2018-03-16 08:01:12,neutral,1
4841,2018-03-16 16:22:24,sad,1
4842,2018-03-16 14:53:44,happy,1
4843,2018-03-16 05:16:58,happy,1
4844,2018-03-16 02:49:29,sad,1
4845,2018-03-16 17:51:43,happy,1
4846,2018-03-16 17:44:12,sad,1
4847,2018-03-16 16:24:40,neutral,1
4848,2018-03-16 05:05:31,sad,1
4849,2018-03-16 16:15:07,neutral,1
4850,2018-03-16 08:58:23,sad,1
4851,2018-03-16 19:30:27,happy,1
4852,2018-03-16 00:52:11,happy,1
4853,2018-03-16 23:21:05,neutral,1
4854,2018-03-16 10:59:43,sad,1
4855,2018-03-16 14:59:39,neutral,1
4856,2018-03-16 14:05:36,happy,1
4857,2018-03-16 09:01:12,sad,1
4858,2018-03-16 03:40:08,sad,1
4859,2018-03-16 20:47:15,sad,1
4860,2018-03-16 00:29:12,sad,1
4861,2018-03-16 18:22:50,neutral,1
4862,2018-03-16 07:42:33,happy,1
4863,2018-03-16 12:14:52,neutral,1
4864,2018-03-16 12:35:28,sad,1
4865,2018-03-16 01:32:33,happy,1
4866,2018-03-16 17:10:44,sad,1
4867,2018-03-16 16:30:20,happy,1
4868,2018-03-16 19:51:42,neutral,1
4869,2018-03-16 04:40:05,sad,1
4870,2018-03-16 07:49:55,neutral,1
4871,2018-03-16 19:15:41,neutral,1
4872,2018-03-16 15:22:23,neutral,1
4873,2018-03-16 08:31:04,happy,1
4874,2018-03-16 04:53:19,sad,1
4875,2018-03-16 02:40:18,neutral,1
4876,2018-03-16 20:50:17,sad,1
4877,2018-03-16 00:23:43,sad,1
4878,2018-03-16 07:24:44,happy,1
4879,2018-03-16 14:39:49,happy,1
4880,2018-03-16 11:33:09,neutral,1
4881,2018-03-16 13:34:47,sad,1
4882,2018-03-17 18:39:53,happy,1
4883,2018-03-17 02:30:43,neutral,1
4884,2018-03-17 08:39:50,neutral,1
4885,2018-03-17 02:32:35,happy,1
4886,2018-03-17 19:51:52,sad,1
4887,2018-03-17 11:09:59,neutral,1
4888,2018-03-17 04:21:04,sad,1
4889,2018-03-17 23:30:25,happy,1
4890,2018-03-17 11:59:59,sad,1
4891,2018-03-17 17:58:39,sad,1
4892,2018-03-17 16:23:41,happy,1
4893,2018-03-17 01:54:59,neutral,1
4894,2018-03-17 07:12:26,sad,1
4895,2018-03-17 00:16:14,sad,1
4896,2018-03-17 02:00:52,happy,1
4897,2018-03-17 08:25:50,sad,1
4898,2018-03-17 06:52:36,neutral,1
4899,2018-03-17 20:46:05,neutral,1
4900,2018-03-17 01:37:23,happy,1
4901,2018-03-18 22:27:12,neutral,1
4902,2018-03-18 04:28:47,happy,1
4903,2018-03-18 07:44:07,happy,1
4904,2018-03-18 01:51:55,neutral,1
4905,2018-03-18 20:40:20,happy,1
4906,2018-03-18 20:24:49,happy,1
4907,2018-03-18 12:52:32,sad,1
4908,2018-03-18 16:58:28,happy,1
4909,2018-03-18 15:10:41,sad,1
4910,2018-03-18 16:51:46,sad,1
4911,2018-03-18 00:10:34,sad,1
4912,2018-03-18 23:12:26,neutral,1
4913,2018-03-18 08:05:17,sad,1
4914,2018-03-18 23:35:02,happy,1
4915,2018-03-18 03:06:45,neutral,1
4916,2018-03-18 21:42:17,happy,1
4917,2018-03-18 13:59:21,sad,1
4918,2018-03-18 13:49:47,sad,1
4919,2018-03-18 18:39:54,sad,1
4920,2018-03-18 13:01:48,neutral,1
4921,2018-03-18 02:46:13,happy,1
4922,2018-03-18 09:02:08,sad,1
4923,2018-03-18 01:05:09,happy,1
4924,2018-03-18 15:02:58,happy,1
4925,2018-03-18 06:33:32,neutral,1
4926,2018-03-18 16:25:35,sad,1
4927,2018-03-18 23:20:18,happy,1
4928,2018-03-18 06:24:37,neutral,1
4929,2018-03-18 02:46:43,happy,1
4930,2018-03-18 18:49:53,sad,1
4931,2018-03-18 21:08:16,sad,1
4932,2018-03-18 20:23:06,happy,1
4933,2018-03-18 15:44:14,sad,1
4934,2018-03-18 11:05:14,sad,1
4935,2018-03-18 20:42:17,neutral,1
4936,2018-03-18 14:55:03,sad,1
